user_pseudo_id,first_order_date,purchase_day_of_week,purchase_hour_utc,device_category,first_source,first_medium,first_order_revenue,first_order_items,sessions_before_first_purchase,product_views_before_purchase,add_to_cart_before_purchase,checkout_events_before_purchase,search_events_before_purchase,days_first_visit_to_purchase,repeat_purchase_30d
71206194.9159332783,2020-11-13,6,8,desktop,(direct),(none),24.0,10,1,4,0,2,0,0,0
81834479.5125091790,2020-11-13,6,21,desktop,(direct),(none),287.0,20,1,10,0,2,0,0,1
69531375.3245954092,2020-11-14,7,20,desktop,(direct),(none),97.0,6,1,15,0,2,0,0,0
44948793.1646090451,2020-11-15,1,18,desktop,(direct),(none),262.0,6,3,12,0,4,0,,0
21957871.8710533603,2020-11-15,1,11,desktop,(direct),(none),18.0,2,1,6,0,4,1,,0
29012834.8786573186,2020-11-15,1,17,desktop,(direct),(none),93.0,6,1,20,0,4,0,,0
85358226.8287152806,2020-11-16,2,22,desktop,(direct),(none),31.0,2,1,10,0,6,0,,0
25657754.5389902004,2020-11-16,2,9,desktop,(direct),(none),122.0,24,3,22,0,10,1,0,0
7534419.7933326516,2020-11-16,2,20,desktop,(direct),(none),231.0,6,1,44,0,4,0,0,0
6842193.0748348828,2020-11-16,2,20,desktop,(direct),(none),16.0,2,2,49,12,26,0,3,0
27930167.3476656250,2020-11-16,2,16,desktop,(direct),(none),53.0,6,1,8,0,4,0,0,0
63582954.2006378969,2020-11-16,2,22,desktop,(direct),(none),117.0,6,4,22,0,2,0,,0
76343549.7157495802,2020-11-16,2,10,desktop,(direct),(none),44.0,1,1,1,0,4,0,0,0
8505047.5966597243,2020-11-16,2,7,desktop,(direct),(none),47.0,2,1,4,0,2,0,,0
73103431.3740237825,2020-11-16,2,15,desktop,(direct),(none),22.0,1,4,17,0,4,0,0,0
31609110.7543527400,2020-11-16,2,16,desktop,(direct),(none),44.0,1,3,9,0,6,0,12,0
15735778.2870917869,2020-11-16,2,20,desktop,(direct),(none),22.0,1,1,1,0,4,0,0,0
24524364.1326643374,2020-11-16,2,16,desktop,(direct),(none),71.0,1,3,74,0,2,0,,1
1772610.2535570925,2020-11-16,2,23,desktop,(direct),(none),16.0,1,1,12,0,2,0,0,0
8758227.8253327672,2020-11-17,3,23,desktop,(direct),(none),30.0,2,1,5,1,3,0,0,0
74546001.3718778256,2020-11-17,3,10,desktop,(direct),(none),28.0,7,1,11,7,2,0,0,0
3188737051.8836428627,2020-11-17,3,16,desktop,(direct),(none),164.0,4,1,9,7,6,0,0,1
8478888.8486003629,2020-11-17,3,21,desktop,(direct),(none),80.0,3,2,11,1,1,0,,0
8363038.7011749668,2020-11-17,3,23,desktop,(direct),(none),111.0,4,1,12,0,8,0,0,0
8462310.9138030395,2020-11-17,3,2,desktop,(direct),(none),33.0,2,1,10,1,2,0,,0
12453465.5603334682,2020-11-17,3,19,desktop,(direct),(none),24.0,1,1,5,0,2,0,,0
32903632.0574579540,2020-11-17,3,10,desktop,(direct),(none),174.0,13,1,40,5,2,0,0,0
7254379.8573622074,2020-11-17,3,5,desktop,(direct),(none),88.0,2,1,2,0,2,0,0,1
45350993.6558584379,2020-11-17,3,9,desktop,(direct),(none),34.0,3,1,3,3,4,3,0,0
5050331.6599537444,2020-11-17,3,5,desktop,(direct),(none),129.0,5,1,23,0,2,0,0,0
2201383.2119496784,2020-11-17,3,15,desktop,(direct),(none),71.0,3,1,3,3,2,0,0,0
5558273.2492198100,2020-11-17,3,7,desktop,(direct),(none),305.0,8,5,86,0,8,0,,0
8575512403.1238544800,2020-11-18,4,15,desktop,(direct),(none),142.0,5,3,21,0,1,0,,0
15903616.8819952603,2020-11-18,4,11,desktop,(direct),(none),10.0,2,6,21,2,2,4,,0
3562907.6727254901,2020-11-18,4,16,desktop,(direct),(none),60.0,1,1,1,1,4,0,0,0
51848909.4124639592,2020-11-18,4,6,desktop,(direct),(none),23.0,2,1,3,1,3,0,0,1
8822878673.4974906772,2020-11-18,4,12,desktop,(direct),(none),125.0,8,1,9,9,1,0,,1
80921507.1393350408,2020-11-18,4,6,desktop,(direct),(none),32.0,1,4,36,0,11,6,,1
3970244.0843404011,2020-11-18,4,18,desktop,(direct),(none),118.0,11,1,47,3,3,0,0,0
3092987668.5257302601,2020-11-18,4,17,desktop,(direct),(none),65.0,2,1,2,0,1,0,0,1
20303703.1154814143,2020-11-19,5,12,desktop,(direct),(none),13.0,1,1,5,0,3,0,0,0
2660071.6760619641,2020-11-19,5,3,desktop,(direct),(none),97.0,5,1,8,5,3,0,0,1
3654911.3877750732,2020-11-19,5,10,desktop,(direct),(none),46.0,1,3,7,0,2,0,,0
11064650.6068648711,2020-11-20,6,0,desktop,(direct),(none),64.0,8,7,123,0,4,0,9,0
3578162.0623899917,2020-11-20,6,4,desktop,(direct),(none),99.0,3,3,73,0,6,1,,1
6672635860.5383572535,2020-11-20,6,23,desktop,(direct),(none),71.0,3,7,15,2,8,0,,0
5674547.8008141064,2020-11-20,6,17,desktop,(direct),(none),89.0,5,3,36,0,1,2,5,1
3680421.4213771360,2020-11-20,6,15,desktop,(direct),(none),46.0,6,2,37,0,3,0,,0
8156646657.1507119761,2020-11-20,6,19,desktop,(direct),(none),254.0,17,5,41,0,5,0,1,0
72137012.1051607566,2020-11-20,6,12,desktop,(direct),(none),43.0,3,2,19,0,2,0,4,0
4093390.4018374057,2020-11-20,6,3,desktop,(direct),(none),30.0,4,1,8,0,3,0,0,0
4375573.9072744837,2020-11-21,7,15,desktop,(direct),(none),25.0,2,2,16,0,2,0,0,0
3868899112.4128253975,2020-11-21,7,2,desktop,(direct),(none),24.0,1,1,1,0,2,0,,0
58404409.8347902611,2020-11-22,1,14,desktop,(direct),(none),119.0,2,1,3,0,2,0,0,0
14763691.5596383469,2020-11-22,1,2,desktop,(direct),(none),50.0,3,1,25,0,1,10,0,1
5795144.5608491958,2020-11-22,1,6,desktop,(direct),(none),41.0,2,1,5,0,2,0,0,1
27700391.5760431214,2020-11-23,2,18,desktop,(direct),(none),44.0,1,2,1,0,2,0,0,0
50900904.6507728330,2020-11-23,2,17,desktop,(direct),(none),22.0,12,1,17,0,2,0,0,1
78113847.9152616369,2020-11-23,2,13,desktop,(direct),(none),98.0,6,1,89,0,1,2,0,0
1423095.5468047734,2020-11-23,2,2,desktop,(direct),(none),12.0,3,3,5,0,3,1,,0
71904874.2045190274,2020-11-24,3,2,desktop,(direct),(none),12.0,1,3,4,0,2,0,13,0
76641875.4216482392,2020-11-24,3,22,desktop,(direct),(none),52.0,3,1,15,0,1,0,0,0
66572919.0070303795,2020-11-24,3,3,desktop,(direct),(none),102.0,3,1,11,0,2,0,0,0
4042858.3888779946,2020-11-24,3,7,desktop,(direct),(none),71.0,1,1,4,0,1,0,0,0
9431683.5830577678,2020-11-24,3,5,desktop,(direct),(none),198.0,4,1,8,0,2,0,,0
44574139.0210963180,2020-11-24,3,14,desktop,(direct),(none),59.0,10,1,87,0,4,1,0,0
77805852.6832906360,2020-11-24,3,0,desktop,(direct),(none),58.0,3,5,9,0,5,0,,1
77549456.4000160007,2020-11-24,3,12,desktop,(direct),(none),78.0,2,5,13,0,4,0,14,0
79083189.5507574462,2020-11-24,3,21,desktop,(direct),(none),67.0,3,1,5,0,1,0,,0
28886785.0437982110,2020-11-24,3,10,desktop,(direct),(none),56.0,5,2,16,0,1,3,0,0
7404712.3481898129,2020-11-24,3,20,desktop,(direct),(none),18.0,2,1,2,0,2,0,0,0
63900282.3363580230,2020-11-24,3,8,desktop,(direct),(none),48.0,2,1,3,0,1,0,0,0
35862721.9988627980,2020-11-24,3,1,desktop,(direct),(none),40.0,3,2,22,0,3,0,0,0
4268698.4893393516,2020-11-24,3,19,desktop,(direct),(none),2.0,3,1,4,0,2,3,0,0
2002567.7958256343,2020-11-24,3,5,desktop,(direct),(none),44.0,1,2,5,0,2,0,0,0
59440318.5200475785,2020-11-24,3,21,desktop,(direct),(none),24.0,1,1,2,0,1,1,0,1
80208775.3915875119,2020-11-25,4,21,desktop,(direct),(none),228.0,9,6,36,0,4,0,,1
1470110.5021681506,2020-11-25,4,23,desktop,(direct),(none),178.0,17,5,17,0,1,4,,0
2558174.5910644189,2020-11-25,4,9,desktop,(direct),(none),103.0,5,1,10,0,2,0,,0
41280451.5966697273,2020-11-25,4,7,desktop,(direct),(none),22.0,4,7,6,0,3,0,23,0
62926115.2506930242,2020-11-25,4,1,desktop,(direct),(none),33.0,2,1,7,0,2,1,0,0
11303624.3432609630,2020-11-25,4,6,desktop,(direct),(none),32.0,3,2,71,0,3,0,,0
27683683.6299831306,2020-11-25,4,8,desktop,(direct),(none),55.0,1,1,5,0,1,0,,1
35710256.3477753994,2020-11-25,4,21,desktop,(direct),(none),474.0,6,5,21,0,1,0,0,0
86920576.7783874354,2020-11-25,4,8,desktop,(direct),(none),25.0,9,1,12,0,1,0,0,0
84510480.2085066526,2020-11-25,4,12,desktop,(direct),(none),88.0,3,1,13,0,1,0,0,0
35367039.8308787550,2020-11-26,5,13,desktop,(direct),(none),28.0,1,2,8,1,2,4,,0
6030522.6567948401,2020-11-26,5,19,desktop,(direct),(none),30.0,1,1,1,1,1,1,0,0
88818213.3581061218,2020-11-26,5,21,desktop,(direct),(none),110.0,2,3,2,2,2,0,1,0
29836460.5039155988,2020-11-26,5,6,desktop,(direct),(none),98.0,8,1,10,6,1,0,0,0
60436974.7396893790,2020-11-27,6,0,desktop,(direct),(none),21.0,2,1,5,3,2,0,0,0
47728220.5500104652,2020-11-27,6,12,desktop,(direct),(none),19.0,1,2,2,2,2,0,0,0
48759743.3897304613,2020-11-27,6,19,desktop,(direct),(none),84.0,7,1,9,10,3,0,0,0
3346211.7809045271,2020-11-27,6,4,desktop,(direct),(none),34.0,2,1,7,3,1,0,0,0
7287329.6250817980,2020-11-27,6,21,desktop,(direct),(none),71.0,1,1,1,1,2,0,0,0
88242023.2250072869,2020-11-27,6,9,desktop,(direct),(none),46.0,2,1,11,4,2,0,0,0
64550506.5927581901,2020-11-27,6,10,desktop,(direct),(none),23.0,2,2,73,21,9,0,0,0
64327920.9668348160,2020-11-27,6,23,desktop,(direct),(none),65.0,4,5,43,7,2,3,7,0
71216083.8823170998,2020-11-27,6,16,desktop,(direct),(none),181.0,8,4,50,5,4,6,6,0
62856019.3238415642,2020-11-28,7,10,desktop,(direct),(none),67.0,2,1,5,7,2,0,0,0
73739017.8732867733,2020-11-28,7,18,desktop,(direct),(none),76.0,2,1,3,0,3,0,0,0
1384229.1647560493,2020-11-28,7,15,desktop,(direct),(none),73.0,5,2,14,6,1,1,0,0
59061039.5435612071,2020-11-28,7,14,desktop,(direct),(none),29.0,2,3,8,4,3,0,14,1
7782987.2202660950,2020-11-28,7,16,desktop,(direct),(none),30.0,3,4,32,6,6,1,22,0
68044065.2390765612,2020-11-29,1,11,desktop,(direct),(none),185.0,6,6,77,16,9,0,12,0
88361744.4940705869,2020-11-29,1,10,desktop,(direct),(none),210.0,10,2,21,26,3,0,,0
26003572.1132400750,2020-11-29,1,7,desktop,(direct),(none),68.0,3,1,15,2,1,0,,0
56010660.0104477807,2020-11-29,1,12,desktop,(direct),(none),60.0,1,1,1,1,1,0,0,0
2448440.0955846512,2020-11-30,2,17,desktop,(direct),(none),198.0,4,1,65,4,10,0,0,0
65083326.2702378833,2020-11-30,2,21,desktop,(direct),(none),12.0,1,1,17,6,12,0,0,0
31825674.2113685011,2020-11-30,2,18,desktop,(direct),(none),104.0,2,5,25,0,10,0,24,1
9162399.0802989525,2020-11-30,2,13,desktop,(direct),(none),189.0,10,2,34,8,4,0,0,0
6305601780.6598938086,2020-11-30,2,21,desktop,(direct),(none),40.0,1,1,1,1,2,2,0,0
42898775.5372388229,2020-11-30,2,4,desktop,(direct),(none),75.0,3,2,7,1,2,0,1,0
91641252.7325140111,2020-11-30,2,14,desktop,(direct),(none),145.0,6,1,20,13,4,1,0,0
76219348.8581271685,2020-11-30,2,23,desktop,(direct),(none),194.0,10,3,66,14,10,0,3,0
8163514.4352723536,2020-11-30,2,12,desktop,(direct),(none),31.0,2,1,6,2,4,0,0,0
6980964.7715707399,2020-11-30,2,18,desktop,(direct),(none),93.0,4,1,5,1,2,0,0,0
2221714.1060184059,2020-11-30,2,13,desktop,(direct),(none),21.0,2,2,29,12,4,0,0,0
59568325.0734810744,2020-11-30,2,12,desktop,(direct),(none),46.0,1,1,3,0,2,0,0,1
52443149.1275754542,2020-12-01,3,9,desktop,(direct),(none),120.0,12,6,31,3,17,1,26,0
73431959.6176671772,2020-12-01,3,5,desktop,(direct),(none),30.0,1,3,15,0,8,0,,0
48028670.1890447028,2020-12-01,3,7,desktop,(direct),(none),46.0,3,2,9,3,8,0,0,0
35563232.0919900786,2020-12-01,3,10,desktop,(direct),(none),37.0,1,3,10,0,2,0,0,1
4202240.1647915108,2020-12-01,3,6,desktop,(direct),(none),119.0,9,7,16,8,2,0,,0
80438623.0484704119,2020-12-01,3,2,desktop,(direct),(none),33.0,9,2,20,20,8,0,0,0
7468279.0238776028,2020-12-01,3,5,desktop,(direct),(none),82.0,3,3,30,16,4,0,,1
7327276.4790066181,2020-12-01,3,13,desktop,(direct),(none),97.0,3,1,5,4,2,0,0,0
23114430.1190664770,2020-12-02,4,13,desktop,(direct),(none),31.0,2,4,63,0,2,0,,0
77515109.5832187777,2020-12-02,4,17,desktop,(direct),(none),24.0,1,2,1,0,4,0,0,0
29317548.3063896358,2020-12-02,4,23,desktop,(direct),(none),49.0,7,3,35,15,2,1,0,0
5155902.6841929449,2020-12-02,4,12,desktop,(direct),(none),34.0,2,1,3,1,2,0,0,0
68234443.7976288983,2020-12-02,4,9,desktop,(direct),(none),21.0,2,2,17,1,6,0,15,1
24005163.6752722139,2020-12-02,4,22,desktop,(direct),(none),24.0,1,6,36,0,2,0,,0
6471483.5221877990,2020-12-02,4,16,desktop,(direct),(none),73.0,5,1,4,4,2,0,0,0
37055874.5655053626,2020-12-02,4,18,desktop,(direct),(none),63.0,1,1,3,0,2,0,0,0
8360772.3122902941,2020-12-03,5,18,desktop,(direct),(none),12.0,3,3,12,9,4,0,,0
40957384.9471332754,2020-12-03,5,20,desktop,(direct),(none),62.0,5,2,16,9,2,0,14,0
5067991.0959078102,2020-12-03,5,13,desktop,(direct),(none),27.0,2,2,23,1,4,0,0,0
80851576.6492799404,2020-12-03,5,20,desktop,(direct),(none),16.0,2,5,7,3,6,0,,0
75931866.5607018779,2020-12-03,5,7,desktop,(direct),(none),35.0,2,1,31,1,6,0,,0
23060159.8817366259,2020-12-03,5,0,desktop,(direct),(none),76.0,2,1,4,2,4,0,0,0
4418230.6765916297,2020-12-03,5,0,desktop,(direct),(none),17.0,4,1,2,2,2,0,0,0
44590577.0501187299,2020-12-03,5,4,desktop,(direct),(none),63.0,3,1,7,1,2,0,0,0
5444054.0299206594,2020-12-03,5,18,desktop,(direct),(none),14.0,1,7,56,7,5,0,,1
2167403.7906456200,2020-12-03,5,15,desktop,(direct),(none),311.0,27,6,43,34,2,0,10,1
84593755.9527466218,2020-12-03,5,0,desktop,(direct),(none),48.0,1,1,3,4,2,0,0,0
55431745.7605340054,2020-12-03,5,11,desktop,(direct),(none),13.0,4,1,6,3,4,0,0,0
61771221.3119798942,2020-12-03,5,21,desktop,(direct),(none),32.0,3,1,9,11,6,0,0,0
18311401.6578576892,2020-12-03,5,16,desktop,(direct),(none),18.0,3,1,14,6,4,0,0,0
4670216.5107610379,2020-12-04,6,0,desktop,(direct),(none),56.0,3,1,10,3,18,0,0,0
2151615.4640508633,2020-12-04,6,9,desktop,(direct),(none),24.0,1,1,3,1,6,0,0,1
47832970.6690268280,2020-12-04,6,17,desktop,(direct),(none),44.0,1,3,31,0,8,0,1,1
4186517.6481556302,2020-12-04,6,1,desktop,(direct),(none),73.0,15,1,12,7,2,0,0,0
67431671.1651955470,2020-12-04,6,23,desktop,(direct),(none),73.0,4,1,45,11,4,0,0,0
40901811.1171290722,2020-12-04,6,10,desktop,(direct),(none),44.0,1,3,14,0,2,0,,0
1738338.2951797326,2020-12-05,7,4,desktop,(direct),(none),63.0,3,6,56,11,12,0,28,0
7486503607.6799883479,2020-12-05,7,17,desktop,(direct),(none),71.0,2,3,6,3,2,0,7,0
8633002.3339270787,2020-12-05,7,8,desktop,(direct),(none),55.0,3,3,54,18,2,1,5,1
4300488.4056873382,2020-12-05,7,4,desktop,(direct),(none),53.0,4,4,19,11,14,0,0,0
41505885.3117323516,2020-12-05,7,0,desktop,(direct),(none),18.0,1,9,27,30,14,0,4,0
15197708.0307731265,2020-12-05,7,0,desktop,(direct),(none),122.0,2,1,10,6,4,0,0,0
34618547.3297655232,2020-12-05,7,21,desktop,(direct),(none),92.0,3,1,7,2,2,1,0,0
79579853.0520588965,2020-12-05,7,4,desktop,(direct),(none),77.0,6,3,31,13,6,0,,1
90961633.7551221705,2020-12-05,7,1,desktop,(direct),(none),50.0,5,5,41,23,2,0,1,0
73971086.0168359520,2020-12-06,1,13,desktop,(direct),(none),22.0,1,1,2,0,2,0,0,0
3604692.1743563681,2020-12-06,1,15,desktop,(direct),(none),71.0,1,4,27,0,2,1,16,0
8900366.1502586915,2020-12-06,1,10,desktop,(direct),(none),25.0,3,7,25,3,6,0,,0
3167058.8718002822,2020-12-06,1,12,desktop,(direct),(none),155.0,2,3,23,8,4,0,,0
87666696.5302025907,2020-12-07,2,12,desktop,(direct),(none),152.0,9,1,12,10,2,0,0,1
65521012.0988980989,2020-12-07,2,18,desktop,(direct),(none),25.0,2,1,2,2,4,0,0,0
7990665.4091043591,2020-12-07,2,10,desktop,(direct),(none),38.0,1,4,11,0,2,0,3,0
32729600.8935787540,2020-12-07,2,12,desktop,(direct),(none),24.0,1,3,6,1,2,0,0,0
42091261.9216222861,2020-12-07,2,19,desktop,(direct),(none),17.0,1,1,1,1,4,1,0,0
22641180.4696400962,2020-12-07,2,4,desktop,(direct),(none),48.0,2,3,15,4,2,0,1,0
9147051.8631635716,2020-12-07,2,13,desktop,(direct),(none),54.0,2,2,9,0,4,0,0,0
2275313.5266564172,2020-12-07,2,4,desktop,(direct),(none),394.0,42,1,11,5,6,2,0,0
78088542.4349978114,2020-12-07,2,18,desktop,(direct),(none),100.0,8,3,34,29,6,0,4,0
9052312.4913896268,2020-12-07,2,17,desktop,(direct),(none),22.0,1,3,5,0,4,0,4,0
65224534.5204315996,2020-12-07,2,21,desktop,(direct),(none),96.0,7,3,19,1,6,0,0,0
42744232.1088543265,2020-12-07,2,17,desktop,(direct),(none),30.0,1,6,12,0,4,1,,1
5485119.4778259275,2020-12-07,2,15,desktop,(direct),(none),133.0,10,4,26,5,4,0,6,0
1793657.4173240079,2020-12-08,3,0,desktop,(direct),(none),386.0,60,5,50,8,6,0,17,0
47300109.6237634766,2020-12-08,3,7,desktop,(direct),(none),84.0,7,3,36,15,12,0,,0
8058011.9985023895,2020-12-08,3,21,desktop,(direct),(none),46.0,1,2,11,2,10,0,,0
45465207.4943375965,2020-12-08,3,17,desktop,(direct),(none),64.0,2,3,6,0,2,0,,0
33437776.5040809109,2020-12-08,3,5,desktop,(direct),(none),88.0,7,5,33,23,6,0,3,0
23471077.0151968616,2020-12-08,3,6,desktop,(direct),(none),18.0,1,1,1,3,6,0,0,0
9165170.8636653512,2020-12-08,3,20,desktop,(direct),(none),24.0,2,4,13,1,4,0,15,0
7676671.1176734435,2020-12-08,3,0,desktop,(direct),(none),71.0,4,3,24,21,4,0,4,0
9073224.2742948399,2020-12-08,3,11,desktop,(direct),(none),79.0,5,8,45,4,4,0,,0
37354985.1803131889,2020-12-08,3,5,desktop,(direct),(none),177.0,11,2,60,17,12,0,,0
6266467.7992501797,2020-12-08,3,3,desktop,(direct),(none),73.0,7,2,21,22,2,0,5,0
31634486.5789704122,2020-12-08,3,23,desktop,(direct),(none),85.0,2,3,5,3,3,0,16,0
766583098.5979816085,2020-12-08,3,15,desktop,(direct),(none),94.0,6,2,22,14,8,0,,1
8942620.3768210351,2020-12-08,3,13,desktop,(direct),(none),84.0,3,3,30,17,2,0,0,0
84733987.1998752292,2020-12-08,3,16,desktop,(direct),(none),51.0,7,4,46,42,2,0,4,1
3099934.0263391283,2020-12-08,3,19,desktop,(direct),(none),404.0,7,5,17,8,2,0,6,0
4241710.4464603704,2020-12-08,3,21,desktop,(direct),(none),62.0,3,2,19,16,2,0,0,0
6136308840.6700964793,2020-12-09,4,14,desktop,(direct),(none),22.0,1,1,2,3,2,0,0,0
5297765.6768178190,2020-12-09,4,3,desktop,(direct),(none),45.0,1,1,3,2,8,0,,1
77925772.4472848106,2020-12-09,4,20,desktop,(direct),(none),56.0,20,1,13,0,2,0,0,0
82318647.2923735234,2020-12-09,4,8,desktop,(direct),(none),139.0,6,4,23,7,6,0,4,0
44974147.5717650402,2020-12-09,4,15,desktop,(direct),(none),68.0,6,2,16,4,2,11,4,0
5769896.1495177245,2020-12-09,4,14,desktop,(direct),(none),38.0,1,3,40,5,2,1,9,0
73829542.7019776287,2020-12-09,4,19,desktop,(direct),(none),26.0,2,1,24,1,4,0,0,0
68062973.3734091414,2020-12-09,4,20,desktop,(direct),(none),164.0,3,1,25,25,2,1,0,0
88898171.1110922469,2020-12-09,4,5,desktop,(direct),(none),37.0,3,3,4,1,2,2,,0
69394153.6174338025,2020-12-09,4,7,desktop,(direct),(none),48.0,1,3,7,6,6,0,,0
48713927.3135258219,2020-12-09,4,2,desktop,(direct),(none),62.0,2,6,9,1,2,0,,0
13285520.2959269878,2020-12-09,4,11,desktop,(direct),(none),59.0,3,1,16,3,2,0,0,1
2543812.1952863671,2020-12-09,4,14,desktop,(direct),(none),185.0,11,3,27,17,6,0,0,0
10172849.5375293351,2020-12-09,4,7,desktop,(direct),(none),156.0,6,1,18,7,2,0,0,0
6049306.9124313007,2020-12-09,4,5,desktop,(direct),(none),44.0,2,2,7,3,2,6,0,0
1398743.9446501908,2020-12-09,4,7,desktop,(direct),(none),70.0,5,3,44,20,16,0,4,0
19051578.9987004732,2020-12-10,5,2,desktop,(direct),(none),110.0,4,1,25,7,6,0,0,0
4748147.0896463590,2020-12-10,5,6,desktop,(direct),(none),28.0,2,1,9,1,4,0,0,0
28108956.4390354387,2020-12-10,5,18,desktop,(direct),(none),24.0,2,1,2,1,4,2,0,1
9216625.5237279736,2020-12-10,5,23,desktop,(direct),(none),28.0,1,1,3,1,4,0,0,0
32985797.1699921045,2020-12-10,5,23,desktop,(direct),(none),245.0,10,4,47,23,4,6,17,0
90038379.9838021098,2020-12-10,5,9,desktop,(direct),(none),137.0,5,1,14,5,4,0,0,0
87252370.8743434151,2020-12-10,5,6,desktop,(direct),(none),96.0,2,6,44,7,2,3,23,0
7011382.8362674713,2020-12-10,5,23,desktop,(direct),(none),101.0,2,1,13,0,8,0,0,0
50054690.0206427992,2020-12-10,5,2,desktop,(direct),(none),518.0,41,3,66,78,16,0,7,0
59495950.2019580073,2020-12-10,5,5,desktop,(direct),(none),136.0,2,1,5,0,2,0,0,0
63378233.4846691578,2020-12-10,5,21,desktop,(direct),(none),161.0,5,2,46,18,10,0,0,0
28887365.2174306769,2020-12-10,5,19,desktop,(direct),(none),37.0,5,3,18,14,26,1,1,0
36617700.9924531429,2020-12-10,5,8,desktop,(direct),(none),28.0,1,2,17,2,4,0,0,0
12980467.8586280455,2020-12-10,5,12,desktop,(direct),(none),85.0,2,1,4,3,2,0,0,0
2143235.6844408208,2020-12-11,6,21,desktop,(direct),(none),45.0,2,1,23,5,2,0,0,0
7816881.7527763245,2020-12-11,6,7,desktop,(direct),(none),62.0,2,1,12,4,4,0,0,1
18564648.4162352916,2020-12-11,6,12,desktop,(direct),(none),104.0,12,6,110,0,8,3,3,0
3511087.0079764455,2020-12-11,6,8,desktop,(direct),(none),116.0,2,3,7,3,6,0,0,0
3883375.8924071243,2020-12-11,6,6,desktop,(direct),(none),400.0,20,4,20,1,4,0,,0
3396468.5841648021,2020-12-11,6,5,desktop,(direct),(none),32.0,2,10,38,38,4,0,,0
7639149.4871168002,2020-12-11,6,16,desktop,(direct),(none),42.0,5,1,20,11,2,4,0,0
90939360.3504532010,2020-12-11,6,12,desktop,(direct),(none),8.0,1,1,1,0,2,0,0,0
73347340.2924582017,2020-12-11,6,22,desktop,(direct),(none),92.0,1,10,31,3,4,3,9,1
73636053.4889927037,2020-12-11,6,7,desktop,(direct),(none),16.0,1,1,1,1,6,0,0,0
59000875.5738627368,2020-12-11,6,3,desktop,(direct),(none),39.0,2,4,18,0,6,0,0,0
22744686.3986317453,2020-12-11,6,3,desktop,(direct),(none),48.0,1,1,1,2,2,0,0,0
89817778.2961109026,2020-12-11,6,3,desktop,(direct),(none),73.0,5,3,12,12,2,0,8,0
9067917.4467737421,2020-12-11,6,7,desktop,(direct),(none),144.0,3,2,12,5,2,0,0,1
76370387.0865247378,2020-12-11,6,5,desktop,(direct),(none),42.0,10,5,47,48,8,0,10,0
36592704.2276068785,2020-12-12,7,3,desktop,(direct),(none),71.0,8,1,27,15,2,0,0,0
2181565.6699530832,2020-12-12,7,4,desktop,(direct),(none),41.0,3,2,22,11,6,0,1,0
29862051.3410454388,2020-12-12,7,5,desktop,(direct),(none),30.0,3,2,87,69,26,15,0,0
6914686.3875409654,2020-12-12,7,6,desktop,(direct),(none),16.0,1,1,4,0,8,0,0,0
68139911.9000642890,2020-12-12,7,22,desktop,(direct),(none),26.0,3,1,8,6,2,0,0,0
79173479.1654218830,2020-12-12,7,1,desktop,(direct),(none),44.0,1,1,2,3,2,0,0,0
6866245.1904282400,2020-12-12,7,2,desktop,(direct),(none),82.0,4,3,36,18,2,0,8,0
2807952.5889704218,2020-12-12,7,7,desktop,(direct),(none),32.0,1,4,41,1,2,0,2,0
5298703.0397867175,2020-12-12,7,15,desktop,(direct),(none),30.0,1,4,4,0,7,0,,0
47512557.1077158577,2020-12-12,7,4,desktop,(direct),(none),231.0,39,1,37,25,2,0,0,0
31229170.2945226603,2020-12-12,7,3,desktop,(direct),(none),70.0,3,1,6,3,2,0,0,0
33674005.7210109037,2020-12-12,7,2,desktop,(direct),(none),30.0,2,1,22,10,2,0,0,0
6427241.3275317189,2020-12-12,7,20,desktop,(direct),(none),10.0,1,2,2,0,6,0,3,0
3159757.1355046671,2020-12-12,7,15,desktop,(direct),(none),314.0,16,1,52,28,8,0,0,0
47848518.2208811373,2020-12-12,7,14,desktop,(direct),(none),13.0,1,3,7,2,6,0,11,0
3122197.9178413688,2020-12-12,7,3,desktop,(direct),(none),320.0,20,2,2,1,10,0,0,0
32400150.9680193648,2020-12-13,1,18,desktop,(direct),(none),22.0,1,1,1,1,2,0,0,0
2213203.3846940178,2020-12-13,1,20,desktop,(direct),(none),36.0,4,1,9,10,4,0,0,0
41521598.5143422341,2020-12-13,1,21,desktop,(direct),(none),97.0,5,3,21,3,4,0,,0
